smiles,occurrence
C1CCCC2=C1CC=C1N=Cc3c(sc4c3CCCC4)N12,1
C[C@H]1CC=C(C2=NN=C(C(=O)[O-])C2)O1,1
C1NC[C@@]2(CCCNCC2)O1,1
c1ccc2c(c1)[C@@H]([NH+]1CCCC1)CC21CCNCC1,1
Cc1ccc(S(=O)(=O)N/N=C2\CC[C@@H]3CC[C@H]23)cc1,1
C=C1CCCC(C)(C)[C@]12CC=C(C)CC2,1
Cc1ccc2c(c1)C(=O)C(=O)N2C(C)C,1
Fc1cnc2[nH]cc(I)c2c1I,1
CC(=O)NN=Cc1ccc2c(c1)OCCO2,1
O=[S@](c1cnc2ccccc2n1)[C@@H]1CCC[NH2+]C1,1
C1=CN2N=CC[C@@H]2N=C1,1
Cc1ccc2c(c1)c(C)cc1n[nH]c(=S)n12,1
C1C=C[NH+]C=C1,1
C1C[C@H]2CNC[C@@H]1N2,1
CC1(C)C[C@](O)([C@@H]2CCOC3(CCC3)C2)CCO1,1
c1ccc2c(c1)N[C@H]1CCC[NH+]C[C@H]21,1
c1ccc2c(c1)occ1cscc12,1
CC(=O)C1=C(C)OC(N)=C(C#N)[C@@]12C(=O)Nc1ccc(Br)cc12,1
C1O[C@H]2OCC[C@@H]2O1,1
C1CC2(CCC2)Oc2ccccc21,1
c1ccc2c(c1)CCC[C@H]2n1cccn1,1
C1CCSS1,1
C1C=C[C@H]2C=CC=C[C@@H]2N1,1
COS(=O)(=O)c1ccc(Cl)c2ccccc12,1
C1NCC2CCC12,1
c1ccc2c(c1)C[NH+]C[C@@]1(CCCNCC1)O2,1
CCCC(=O)n1c(S)nc2sc3c(c2c1=O)CCCC3,1
CNC(=S)n1nc(C)c2c1C[C@@H]1[C@H]2C1(C)C,1
c1ccc2c(c1)CC[C@H]1CCCCC21,1
C1=C[C@@H](c2ccccc2)c2coc3ccccc3c2O1,1
NC(=S)c1n[nH]cc1Br,1
C1=NCN=C2SCC=[N+]12,1
c1cc2csnc2s1,1
O/N=C1\CCCCc2c1[nH]c1ccccc21,1
C1=CC[C@@]2(CC1)CCC[NH+]C2,1
Cc1cc(F)cc2c1NC(=O)[C@]21NC(=O)[C@@H]2COCCN21,1
Clc1ccc(/C=N\c2ccc3c(c2)OCCOCCOCCOCCO3)c(Cl)c1,1
Cc1ccc(/C=N/c2ccccc2C#N)s1,1
C1C=CC2C(=C1)CC[C@H]1[C@@H]3C[C@H]4OCOC4C3CC[C@@H]12,1
C=C(c1ccccc1)[C@@H](C(=O)[O-])S(C)(=O)=O,1
Cc1ccccc1/C=N\n1cnnc1,1
O=[N+]([O-])/C=C/c1cccc(F)c1O,1
N#CC1=C(N)Oc2c(c(=O)sc3ccccc23)[C@@H]1c1ccccc1Cl,1
Cc1nc2n(n1)[C@@H](c1ccccc1)C[C@H](C)N2,1
O=C1Nc2c(c(=O)oc3ccccc23)[C@H](c2cccc([N+](=O)[O-])c2)N1,1
C1CC[C@@]2(CC[C@@H]3[C@H]4C=CC5=CCCCC5[C@H]4CCC32)O1,1
Nc1nc2c(s1)[C@H](c1cccc3cnccc13)CC2,1
C1c2ccccc2[C@@H]2[C@H]3[NH+]=c4ccccc4=C3CCN12,1
CC1CCN(/C(N)=[NH+]/C2CC2)CC1,1
c1ccc2c(c1)COc1ccccc1S2,1
c1ccc([C@@H]2ONc3ccccc32)cc1,1
C1N=CN=C2c3cccnc3O[C@H]12,1
c1cn2ccsc2[n+]([C@@H]2CCCO2)c1,1
O=C(N/N=C/c1cc2ccccc2cc1O)C(F)(F)C(F)(F)C(F)(F)F,1
O[C@@H]1c2cc(Br)ccc2-c2c(F)cc(Br)cc21,1
C1CSc2nncn21,1
C1C[C@@H]2C=CC[C@H]1C=C2,1
C1=COC=C(n2nnc3ccccc32)C1,1
CCCC[C@@H](C(=O)[O-])[C@]1(O)COc2cc(O)ccc21,1
c1cc2c(cc3c[nH]ncn32)s1,1
c1cc2cc3ncsc3cc2o1,1
C1CCC(C2=CCCC2)=C1N1CCOCC1,1
CN1C(N)=[NH+]C[C@@]12CCCSC2,1
CCC[C@@H](C)[C@H](O)[C@H](C#N)CC,1
C[C@@H]1CCCc2sc3[nH]c(=S)[nH]c(=O)c3c21,1
C1CC2(CCOCC2)N1,1
CC1(C)CN([C@@H]2CCCc3ccc(Br)cc32)CC[S@]1=O,1
NC(=O)N/N=C/c1c(F)c(F)c(F)c(F)c1F,1
C1=C[C@H]2CCC[C@H]2S1,1
C1=[N+]CCn2cccc21,1
CCCCC[C@@H](O)[C@]1(C[NH3+])CCOc2ccccc21,1
C1O[C@@H](c2cnc[nH]c2)c2ccccc21,1
C1C[C@@]2(CCCOC2)CCN1,1
C/C(=N\Nc1ccc(F)cc1F)c1ccco1,1
O=S1(=O)C[C@@H]2NC(=S)N(O)[C@H]2C1,1
C[C@@H]1CN(S(=O)(=O)N2CCc3ccc(Cl)cc3C2)C[C@H](C)O1,1
c1ncc2sc3[nH+]cc4c(c3c2n1)CCOC4,1
C1C[C@H](C2CNNC2)CN1,1
C1c2ccccc2CC2OC12,1
c1c2c(cc3c1CCCS3)CCC2,1
C[C@@H]1CC[C@](C#N)(C2(O)CCOCC2)C1,1
CC1(C)CCC[C@@H](S(=O)(=O)C2CCCCC2)[C@@H]1[NH3+],1
c1[nH]c2c(s1)CNCC2,1
C1CCNCC2(CCCC2)N1,1
O=[N+]([O-])c1[nH]c(Br)nc1I,1
C1C[C@H]([C@@H]2C=NN=C2C2CCCCC2)[C@H]2C=NN=C2N1,1
c1ccc2c(c1)N/C(=[N+]1\CCCC1)c1ccccc1N2,1
C[C@]12CC[C@@H]3[C@@H](CCC4=CC(=O)CC[C@]43C)[C@@H]1CC[C@H]2O,1
C1NCc2cc3ccccc3cc21,1
C1CC[C@@H]2CC[C@H]3[C@@H](CCC4CCC[C@@H]34)C2C1,1
C1CCC2CCCCC2O1,1
c1nc2sc3c(c2c[n+]1)CCCC3,1
C1N[C@H]2CC[C@@H]1CNC2,1
Nc1ccc(/N=N\c2ccccc2)c(N)c1,1
C1NCC2(CCC3(CC2)OCCO3)N1,1
c1ccc2c3c([nH]c2c1)CCC3,1
CC1(C)O[C@@H]2[C@@H](O1)[C@H](O)O[C@H]2[C@H]1COC(C)(C)O1,1
c1ncc2ccoc2[nH]1,1
OCC#Cc1ccc(Br)cc1,1
O=C([O-])CS(=O)(=O)[C@@H]1CCOC2(CCCCC2)C1,1
Clc1ccc(/C=N\N2CCCC2)cc1,1
c1cc2ncc3cn(N4CC[NH+]CC4)ccc3n2n1,1
C1C[C@@H]2NNC[NH+]2CCN1,1
O=S(=O)([O-])c1ccc(Cl)c2cccnc12,1
CCCC(CCC)/C([O-])=N/S(=O)(=O)c1ccc2c(c1)CCCO2,1
C1NC[C@@H]2NCN[C@H]2N1,1
C1C[C@H]2CC3CC=C[C@H]3CC[C@H]2O1,1
C=CC[n+]1cccc2ccccc21,1
C1CC2=C(c3ccccc3)O[C@@H]3C=CCC[C@H]3C2N1,1
C1=C[C@H](c2cccs2)c2cnccc2O1,1
CC1=C([C@@H]2C=C(c3ccsc3)N=N2)[C@H](N)C(=O)N=N1,1
Cc1c(C=O)c(Cl)n2c(nc3ccccc32)c1C#N,1
c1ccc2c(c1)nc1ncnn12,1
Cc1cc(C)c(S(=O)(=O)N=C2C=CC(=O)C=C2)c(C)c1,1
Cc1nc2n(n1)CCC[C@H]2[NH2+][C@@H]1CCCOc2c(C)cc(Cl)cc21,1
CC[C@@H](CS)CN1C(=O)COc2ccc(Cl)cc21,1
CN1CC(=O)N(C)c2[nH]cnc2C1=O,1
C1=C[C@@H](c2ccccc2)c2cc3c(cc2O1)OCO3,1
[PH],1
CC(C)=Nn1cnc2c1=NC(C)(C)NC=2C(N)=O,1
C/C(=N\Nc1c([N+](=O)[O-])c(C)nn1C)c1ccc(F)cc1F,1
Nc1cc(Cl)c(Cl)c2ncccc12,1
Cc1ccc(/N=C2/C=C([O-])[C@@H](NO)c3ccccc32)cc1,1
C1=C[NH+]2CCC[C@H]2c2ccccc21,1
NNc1ccc(Cl)c2ccccc12,1
C1CC[C@H]2C=NN[C@@H]2N1,1
C1C[C@H]2C[C@@H]1[C@H]1CCC[C@H]21,1
C1N=C(c2ccccc2)NCN1,1
O=C1Nc2cccc(O)c2Nc2cc(Cl)ccc21,1
C1=C[C@H]2C[C@H]3[C@@H]4[NH+]=c5ccccc5=C4CCN3C[C@H]2CO1,1
C1OCC2=CC[C@@H]3CCCCC3C12,1
c1ccc2c(c1)CNC[C@@]1(CCC[NH+]CC1)O2,1
C1NCC[C@]2(C[C@H](c3ccccc3)c3ccccc3O2)N1,1
C1=CC2=C[C@@H]3CC[C@@H](N3)[C@@H]2CC1,1
C1C[C@H]2C[NH2+]C(C1)C2,1
CC[C@@](O)(C(=O)[O-])[C@H]1CCCc2ccccc21,1
C[C@@H]1CCc2c(sc(/N=C/c3ccc(O)cc3O)c2C#N)C1,1
CCCN1C(=O)C2(OCCCO2)c2ccc(Cl)c(Cl)c21,1
O=CC1=CCC[C@@H]([N+](=O)[O-])C1,1
C1=[NH+][C@H]2CSC[C@@H]2N1,1
C1NCNC[C@@H]1[C@H]1NCCc2c1[nH]c1ccccc21,1
C1=NN[C@H]2CC[NH+]CCN12,1
C1NCC2(N1)C1CC3CC(C1)CC2C3,1
c1ccc2nc3cc4c(cc3nc2c1)OCO4,1
C1C[C@H](c2ccc3c(c2)CCC3)c2cc3cn[nH]c3cc2N1,1
c1cc2c3c(cnc2s1)COCC3,1
Cn1c(=O)c(C=O)cc2ccccc21,1
C1CN=C(N2CCOCC2)N1,1
C1N2CCCc3cccc(c32)[C@@]12NCCC1=c3ccccc3=[NH+][C@@H]12,1
CC[C@H]([NH3+])CC[C@@H]1CSc2ccccc21,1
CC1=C(C#N)c2nc3ccccc3n2/C(=N/c2cc(C)cc(C)c2)C1,1
C[C@H](C(=O)CC(C)(C)C)[C@@H](C)C(=O)[O-],1
Cc1cc(C#CC(C)(C)[NH3+])c(F)cc1F,1
O=C1[C@@H]2[C@@H](C(=O)N1/N=C/c1ccc(F)cc1)[C@@H]1C=C[C@H]2C12CC2,1
C=N\[N-],1
[O-]/[N+](=C\c1ccc(O)cc1)c1ccc(Cl)cc1,1
C1c2ccccc2CCc2ccc[n+]c21,1
Oc1ccc(Br)cc1/C=N/c1cccc(F)c1,1
C1CC=NC2=C1CCCC2,1
C1=CS[C@@]2(N1)SCNN2c1ccccc1,1
Cc1ccc(/N=c2\ssnc2Cl)c([N+](=O)[O-])c1,1
c1ccc2cocc2cc1,1
c1ccc2c(c1)ncn1nccc21,1
C1=CCCCC/C=C/1,1
C1=N[C@@H](c2ccccc2)n2c(nc3ccccc32)N1,1
c1n[nH]c2nncc12,1
C1C[C@@H](c2cnnc2)c2ccccc2N1,1
C1CN(C2=[NH+]NCN2)CCO1,1
c1ccc(C2=NOC3(CC[NH+]CC3)N2)nc1,1
C1CCC2=C(C1)CNO2,1
CO[C@@H]1C2=CC=CC=C[C@H]2n2c(=O)n(C)c(=O)n21,1
CC1(C)[C@H]2CC[C@]1(C)c1nc3ccccc3n1C2=O,1
C1C[C@H]2C3COCO[C@@H]3CCC2CC1,1
CC1(C)Oc2ccc3ccc(=O)oc3c2[C@@H]([NH+]2CCCCC2)[C@@H]1O,1
CC(=O)/C(=C\N=[S@](C)(=O)c1ccc(Cl)cc1)S(=O)(=O)c1ccc(Cl)cc1,1
C1NCN=C[C@H]1[C@H]1NCCc2c1[nH]c1ccccc21,1
CCC(CC)[C@H]([NH3+])CCC(C)C,1
O=S(=O)(/N=C(\c1ccccc1)N1CCc2ccccc2C1)c1ccc(F)cc1,1
C1=C[C@@H](c2cccnc2)n2ncnc2N1,1
Cc1ccc2c(c1)NC[C@H]1CCCC[NH+]21,1
CN1C(=O)[C@@](O)([C@H]2CCc3ccccc3C2=O)c2ccccc21,1
c1coc2nncc2c1,1
CC1=C(C#N)O[C@@H]2NC(=O)O[C@@H]2[C@H]1C,1
Cn1c(N)c(C(N)=S)sc1=S,1
Cc1cc([N+](=O)[O-])cc(/N=C/c2cc([N+](=O)[O-])ccc2[O-])c1O,1
N/C=C/N,1
c1cnc2c(c1)CCS2,1
O=S(=O)([O-])c1ccc(N/N=C/c2csc3ccccc23)cc1,1
CC1(C)CC=C2SC(Cl)=C(Cl)[C@H]2C1=O,1
Cn1c(=O)n(C)c2ncc(Cl)cc21,1
O=[N+]([O-])C1c2ccccc2Cc2ccccc21,1
O=S(=O)(/N=C(\[O-])C[C@H]1CCOc2ccccc21)C1CCCC1,1
C1CC[C@H]2COCC=C2C1,1
NNC(=O)C1=NN=C(c2ccc(Br)s2)C1,1
Cc1ccc(S(=O)(=O)[C@H]2CCCC(C)(C)[C@H]2[NH3+])c(C)c1,1
C1COC2(CN1)C[NH2+]C2,1
Nc1cnccc1S(=O)(=O)[C@@H]1CCO[C@]2(CCOC2)C1,1
Cc1n[nH]c2c1[C@@]1(C(=O)N([C@@H](C)C(=O)[O-])c3ccccc31)C(C#N)=C(N)O2,1
c1cc2n(c1)-c1sc3c(c1CNC2)CC[NH+]C3,1
c1ccc2c(c1)C[NH+]CCC2,1
C1C[C@@H]2CC[C@@]3(C2)O[C@@H]3C[C@@H]2CCC[C@H]12,1
[NH2+]=C(c1ncc(Cl)cc1Cl)N1CCOCC1,1
Cc1c(C#N)c(N)c(-[n+]2ccccc2)c(O)c1C#N,1
C1CC2(CCO1)C[C@H](C1CCOCC1)CCO2,1
O=C1CCCC2=C1[C@@H](c1ccc(Cl)c(Cl)c1)n1nnnc1N2,1
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1
C1C2CCC[C@@H]1CC1=C2CCc2ccccc21,1
C1Cc2cc3c(cc2OC1)OCO3,1
C1CCC2C(=C1)CC[C@@H]1[C@H]2CCC2CCC[C@@H]12,1
C1C=C2C=C[C@@H]3[C@H](CCC4CCC[C@@H]34)C2[C@H]2C[C@@H]12,1
C1CC[C@H]2CO[C@@H]1O2,1
c1cnc2ccc3sccc3c2c1,1
C1Cn2cc3c(nc2CN1)OC=CC=C3,1
C1C[N+]2CC[N+]1CC2,1
O=[N+]([O-])c1cc(I)cc([N+](=O)[O-])c1,1
C1CC[C@H]2CSCC=C2C1,1
Cc1cc2ncccc2c([N+](=O)[O-])c1Cl,1
Cc1ccc(C2=[N+]([O-])[C@H]3CCCC[C@@H]3[N+]([O-])=C2)cc1,1
C1CC2(C1)CNC2,1
C1c2ccc3c(c2O[C@H]2COc4ccccc4C12)CCO3,1
C1Nc2ccccc2[C@]12C=CN1CCc3ccccc3C1=C2,1
CCC(CC)C(O)(C(=O)[O-])C(CC)CC,1
CC[C@@H](C)/C([O-])=N/S(=O)(=O)CCCF,1
COC1=C(Nn2cnnc2)C(=O)c2ccccc2C1=O,1
C1NC[C@H]2Sc3[nH]csc3[C@@H](c3ccccc3)[C@@H]12,1
c1c2c(nc3cc4c(cc13)OCO4)OCC[NH+]C2,1
N#CN/N=N,1
CC[C@@H]1c2ccc(F)cc2[C@H]([NH2+]C)[C@@H]1C,1
C1=CN(c2ccccc2)NC1,1
Cc1cc(C)c(/N=C/c2ccc(O)cc2)c(C)c1,1
Cc1ccc(/C=N/NCCC#N)cc1,1
C1NC[C@]2(CCCC3=C2CCS3)N1,1
c1ncc([C@H]2NCCc3[nH]c[nH+]c32)cn1,1
O=C1[C@@H]2CC3C[C@H]1CC(Br)(C3)C2,1
C1CCC[C@@]2(CC1)CC[NH2+]CC2,1
Cc1ccc(N=[P@@](c2ccncc2)(N2CCCC2)C(C)(C)C)c(C)c1,1
c1ccc(-[n+]2ccc3ccccc3c2)cc1,1
CC(C)S(=O)(=O)[C@H](C)/C([O-])=N/c1nc2ccc(F)cn2n1,1
O=C1O[C@H]([C@H]2CCc3ccccc3C2=O)c2ccccc21,1
C1=C(c2ccccc2)N=[NH+]C1,1
Cc1nc(Cl)c2cnccn12,1
C1CS[C@@]2(CN3CCCc4cccc2c43)N1,1
C[C@@]12CCC(=O)C=C1CC[C@H]1[C@H]3CCC4(OCCO4)[C@]3(C)CC(=O)[C@@H]12,1
C1COC[C@H]([C@H]2CC[NH2+]CC2)C1,1
C1=C2c3ccccc3CC[C@H]2[C@H]2CCCC2C1,1
C1CS[C@H]2CNC[C@@H]2N1,1
O=C(N/N=C1\CCCc2ccccc21)C(=O)N/N=C1\CCCc2ccccc21,1
C1NCCCc2sccc21,1
O=C(N/N=C/c1ccccc1[N+](=O)[O-])C(F)(F)C(F)(F)C(F)(F)F,1
C1CC[C@@H]([C@@H]2CCCN2)[NH+]C1,1
c1ccc([C@H]2[NH+]CCc3sccc32)cc1,1
Cc1c2cc(Br)ccc2n2cn[nH]c(=O)c12,1
C1=C(c2ccncn2)CN=N1,1
C1CCCN1[C@H]1CCNc2ccccc21,1
c1ccc2c(c1)N[C@H]1CC[NH+]C[C@H]21,1
CC(C)CC(=O)NNc1cccc(F)c1F,1
c1cnc2n(c1)C[NH+]CN2,1
C1=C[C@H](c2ccco2)n2c(nc3ccccc32)N1,1
C1=CN2CCSN=C2S1,1
C1=C[C@H]2N=CC=C2C(C2=NOC[N-]2)=C1,1
CN(NC(=O)C(Cl)=C(Cl)Cl)c1ncccc1[N+](=O)[O-],1
C[C@H]1S/C(=N\c2ccc(F)cc2)NC1=O,1
C=N/NCCO,1
C1CC[C@]2(CCOCC2)O1,1
C[NH2+][C@H]1c2cc(F)c(F)cc2[S@](=O)[C@@H](C)[C@H]1C,1
C1CCN[C@H]2CCN[C@@H]2CC1,1
O=[PH2],1
c1ccc2c(c1)CC(C1CCCC1)C2,1
c1ccc2c(c1)CCn1cnnc1-2,1
c1cc2c[nH]nc2nn1,1
CC1(C)C[C@]2(C=CC(=O)CC2)CCO1,1
c1ccc2ncc([C@H]3COc4c3coc3ccccc43)cc2c1,1
C1CNCC2(C1)C[NH2+]C2,1
CS(=O)(=O)c1nccc2ccccc12,1
O=C1N[C@@H](C2=Cc3cc(Cl)ccc3OC2)Nc2ccccc21,1
Cc1ccc2c(ccc(C)[n+]2CCCS(=O)(=O)[O-])c1,1
C1CCc2ccsc21,1
c1c2c(cc3c1=[NH+]C[NH+]=3)OCCO2,1
c1nnc2c3c4c(sc3ncn12)CCC4,1
c1cnc2sc3c[nH]cnc3c2c1,1
C1C=C([n+]2ccccc2)CN1,1
CC1(C)Cc2c(sc3nc4nnnn4c([O-])c23)CS1,1
C1CC[C@@H]2S[C@@H]3CCCC[C@H]3N=C2C1,1
C1NC[C@H]2[C@@H]1[C@H]1C[C@@H]2[C@@H]2ON=C(c3ccccc3)[C@H]12,1
CC1(C)CCCC[C@]1(O)[C@H]1[NH2+]Cc2ccccc21,1
C1CCC2(CNC2)O1,1
CCC(CC)[C@@H](CC)[C@H](C)O,1
C1CC2=C(CC1)CN=N2,1
C1CC2CCC2N1,1
Nc1cccc2c1C(=O)NC2=O,1
Brc1c2c(nc3ccccc13)CCCC2,1
C1C[C@]2(CCCSC2)CN1,1
O=S(=O)(/N=C1/CCCCN1)C(F)(F)F,1
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1F,1
C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)CCCC(C)(C)[C@@H]3[C@H](O)[C@H](O)[C@@]2(C)O1,1
C[C@@H]1CC(=O)[C@@]2(C)[C@@H]3CC[C@@H]4CC(=O)CC[C@@H]4C3=CC[C@@H]2S1(=O)=O,1
Clc1ccc2c(c1)[C@@H](c1ccccc1)NC(N1CCCC1)=[NH+]2,1
C1c2ccccc2CCc2sccc21,1
c1nc2sc3c(c2c2nnnn12)CCCC3,1
C1C[C@@H](c2cnnc2)c2cccnc2N1,1
CC(C)=NNc1cc([N+](=O)[O-])cc2c1C(=O)N(C)S2=O,1
c1ccc(C2=NN(c3ccccc3)C[C@H](c3ccccc3)P2)cc1,1
Cc1ccccc1C1=C[C@H]([C@H]2NC(c3cccc(F)c3)=NO2)N=N1,1
C[C@H](O)CC[C@H](O)C(C)(C)C,1
CN1C(=O)[C@]2(NC(=O)c3cc(Cl)ccc3N2)c2ccc(F)cc21,1
C1=NN=C(C23CC4CC(CC(C4)C2)C3)C1,1
Cc1cccc(S(N)(=O)=O)c1[N+](=O)[O-],1
C1C2CN3Cc4ccccc4CN(C2)CC1C3,1
C1=Nc2cccc3cccc(c23)NC1,1
C1NN=C[C@H]1[C@@]1([C@H]2CNN=C2)CNN=C1,1
Nc1c2c(nc[n+]1CCO)Oc1cc(O)ccc1[C@H]2c1ccc(Cl)cc1,1
C1C[C@]2(CCOC2)CC[NH2+]1,1
Cn1c(=O)c2c3c(cnc2n(C)c1=O)C(=O)CC(C)(C)C3,1
O=C1NC(=O)C(F)(F)[C@@H](O)N1,1
C1=C(c2ccc3ccccc3c2)N=N[C@@H]1[C@@H]1NC(c2ccccc2)=NO1,1
O=c1oc2ccc(F)cc2cc1S(=O)(=O)c1ccc(Br)cc1,1
c1ccc([C@H]2COc3ccocc32)cc1,1
CC1(C)CS/C(=N\c2ccccc2I)N1,1
C1C[C@]2(CC1)CO2,1
C1c2ccccc2Cc2sc3ccnc-3nc21,1
C1CC2=CNCNC2=N1,1
C1C[C@@H]2[C@H](O1)O[C@]13CC[C@H]2C1CC[C@@H]1C2CCCCC2CC[C@@H]13,1
CC1(C)CC(=O)C2=C(C1)Nc1ccc3ncccc3c1[C@H]2c1ccccc1[N+](=O)[O-],1
C/C=N/O,1
C1CCC2[C@H](C1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]12,1
O=[N+]([O-])c1csc([N+](=O)[O-])n1,1
c1cc2c(n1)CNCC2,1
C1=C[C@@H]2C[C@H]1CC2C1=CCCC1,1
C1C[C@@H]2C[C@@H]2CC1,1
O=C(N/N=C\c1ccc(F)cc1)C1=CC=CC2=CC=N[C@H]21,1
C1NCCc2c1sc1ccccc21,1
O=[N+]([O-])/C=C/c1cccs1,1
C1=NO[C@H]([C@H]2CCC[NH+]2)N1,1
C1CC2CCN[C@H]2N1,1
CC1(C)CC(=O)C2=CN[C@@H]3CCCC[C@H]3N=C2C1,1
C[C@@H]1CCC[C@@]([NH3+])([C@@H]2CCC[C@H](S(C)(=O)=O)C2)CC1,1
C1Nc2ccccc2[C@@]12C=CN1C(=C2)Sc2ccccc21,1
C1=COC(c2ccccc2)=C(n2cnnn2)C1,1
O=C(C[n+]1ccccc1)NO,1
NC(=S)/[NH+]=N/c1c(O)[nH]c2ccc(I)cc12,1
c1ccc2c(c1)coc1cc3c(cc12)CNCO3,1
c1ccc2c(c1)nc1sc3c[n+]cnc3n12,1
C1N=C[C@@]2(CN1)Cc1ccccc1N1CCOC[C@@H]12,1
N#Cc1ccc2c(c1)OCCOCCOCCOc1ccc(C#N)cc1OCCOCCOCCO2,1
C1C=NN(c2ccccc2)[C@@H]2CNCCN12,1
C1CC[C@H]([C@@H]2Nc3ccccc3-c3nc4ccccc4n32)C1=[N+]1CCOCC1,1
C1Oc2ccccc2[C@@H]2C1[C@@]21Cc2ccccc2C1,1
C1N=CC[C@]12CCNC2,1
c1cc2nncn2n2cnnc12,1
C1NC[C@H]2CN3N=Cc4ccccc4[C@@H]3[C@@H]12,1
C1NC[C@H]2[C@H]1[C@@H]1C[C@H]2CC1,1
C1[C@@H]2[C@H](C[C@H]3CN4c5ccccc5C=C[C@@H]4[C@@H]13)[C@H]1C=C[C@@H]2C1,1
C1NN=C[C@@]12Cc1cnnc1N1CCCC[C@@H]12,1
Cc1ccc2c(c1)c(/N=[NH+]\C(N)=O)c(O)n2C,1
Cn1ncc2c1N=C(O)C[C@@H]2c1cc2ccccc2[nH]c1=O,1
C[C@]12CC[C@@H]3[C@@H](CCC4=CCCC[C@H]43)[C@@H]1CCC2=O,1
C/C(=N\Nc1nc(C)cc(C)n1)c1ccc(C#N)cc1,1
Oc1ccc(Cl)cc1C1=[NH+]CCN1,1
C1C=CC=C1,1
N#C[C@]1(C2(O)CC[NH2+]CC2)CCc2ccccc2C1,1
C1=C[C@@H](c2ccoc2)c2c[nH]nc2O1,1
C1CCCC2=C1[C@@H](c1ccccc1)c1cncnc1C2,1
c1cc[n+](-c2cnc3ccccc3n2)cc1,1
O=[S@@](c1ccccc1F)[C@@H]1CCOC2(CCSCC2)C1,1
C1OC[C@@H]([C@H]2C[C@H]3OCO[C@@H]3O2)O1,1
C1C[C@@H](C2=CCCCC2)CN1,1
Cc1cc(C)[n+]2c3ccccc3n(C)c2n1,1
c1ccc2c3c([nH]c2c1)[C@H](C1CCCCC1)NCC3,1
c1ccc(-[n+]2ccn3ccccc32)cc1,1
CS(=O)(=O)[C@H]1CCC[C@@H]([C@@H]2CCCCCC2=O)C1,1
c1ccc2c(c1)CCCC[NH+]2,1
Cn1cc(/C([O-])=N/S(=O)(=O)c2cc(F)ccc2F)ccc1=O,1
C1C=NCC1,1
CC(C)(C[C@@H](O)C(F)(F)F)C(=O)[O-],1
CC(C)[C@@H](C)C(=O)NNc1cc(C#N)cc(Cl)n1,1
O=Cc1cccc(C=O)c1Br,1
Nc1c(F)cncc1[N+](=O)[O-],1
C1C[n+]2ccsc2S1,1
FC1(F)O[C@H]2C=CC=C[C@@H]2OC1(F)F,1
Cc1cc2[nH]ccc2cc1Cl,1
O=c1[nH]cnc2c1sc1ncccc12,1
Cc1cc(C)c(S(=O)(=O)n2cc3c(=O)n(C)c(=O)n(C)c3n2)cc1C,1
C1=CC2(C=Cc3ccccc3O2)Oc2ccccc21,1
CC1(C)CC2=C3C([S-])=NC(=S)N=C3S[C@@H]2CO1,1
C1=C[C@@H]2CC(C1)COC2,1
C1N=CC2(CN1)CNCNC2,1
C[C@H]1CCC(=O)[C@H]([C@]2(O)C(=O)Nc3ccc(Br)cc32)C1,1
C1CCC2(CC1)C[C@H]([C@@H]1CCCC1)CCO2,1
C1NC[C@H]2NC=[NH+][C@@H]2N1,1
N#Cc1ccc(/C([O-])=N/S(=O)(=O)c2ccc3c(c2)CCCC3)cc1,1
O=S1(=O)C[C@@H](O)[C@H](/N=C/c2ccoc2)C1,1
O=C(N/N=C\c1ccco1)C(=O)N/N=C\c1ccco1,1
C1=NC([C@H]2NN=C(c3ccccc3)O2)=CC1,1
c1nc2ncc3cn(N4CC[NH+]CC4)ccc3n2n1,1
[NH3+][C@H]1CCc2[nH]c3ccc(O)cc3c2C1,1
C1C=C([n+]2ccccc2)Cc2ccccc21,1
CC1(C)CC(=O)C2=C(C1)Nc1[nH]c(=O)[nH]c(=O)c1[C@@H]2c1ccc(Br)s1,1
Fc1ccc(Cl)cc1[S-],1
Clc1ccc2[nH]c([C@@H]3CSc4ccccc43)nc2c1,1
C/C(=N/N=C(/N)S)c1ccc(C)cc1,1
S=C(c1ccc(Cl)cc1Cl)N1CCCCC1,1
C1=C[C@@H](c2ccco2)c2c[nH]c[nH]c2O1,1
O=S1(=O)CC[C@H](S(=O)(=O)/N=C(\[O-])c2cccc(I)c2)C1,1
C[C@@H]1[C@@H](c2ccccc2O)c2cc3c(cc2O[C@H]1O)OCO3,1
N#CC1=C(N)N2CCc3cc4c(cc3C2=C[C@@]12C(=O)Nc1ccccc12)OCO4,1
O=C1[C@@H]2OC[C@@H](O2)[C@@H]2ON=C(c3ccc4c(c3)OCO4)[C@H]12,1
c1ccc2c(c1)NCc1sscc1-2,1
Cc1cc2nc([C@@H]3CSc4ccccc43)[nH]c2cc1C,1
c1ncc2cn(N3CCOCC3)cc2n1,1
O=C=Nc1ccc2c(c1)O[C@@H](F)C(F)(F)O2,1
c1csc(C2=NN(c3nccs3)CC2)c1,1
C1C[C@]2(CC2)C1,1
CC(=O)C1=C([O-])c2c(cccc2[N+](=O)[O-])/C1=N\c1ccc(Cl)cc1,1
